Record Length,2.500000e+03,,  -0.000000750000, -20.20000,
Sample Interval,1.000000e-09,,  -0.000000749000, -20.20000,
Trigger Point,7.500000000000e+02,,  -0.000000748000, -20.00000,
,,,  -0.000000747000, -20.20000,
,,,  -0.000000746000, -20.00000,
,,,  -0.000000745000, -20.20000,
Source,CH1,,  -0.000000744000, -20.40000,
Vertical Units,V,,  -0.000000743000, -20.20000,
Vertical Scale,5.000000e+00,,  -0.000000742000, -20.20000,
Vertical Offset,5.800000e+00,,  -0.000000741000, -20.40000,
Horizontal Units,s,,  -0.000000740000, -20.40000,
Horizontal Scale,2.500000e-07,,  -0.000000739000, -20.40000,
Pt Fmt,Y,,  -0.000000738000, -20.40000,
Yzero,0.000000e+00,,  -0.000000737000, -20.20000,
Probe Atten,1.000000e+01,,  -0.000000736000, -20.60000,
Model Number,TDS1012B,,  -0.000000735000, -20.40000,
Serial Number,C063631,,  -0.000000734000, -20.20000,
Firmware Version,FV:v22.01,,  -0.000000733000, -20.60000,
,,,-00.000000732000, -20.40000,
,,,-00.000000731000, -20.20000,
,,,-00.000000730000, -20.20000,
,,,-00.000000729000, -20.20000,
,,,-00.000000728000, -20.40000,
,,,-00.000000727000, -20.40000,
,,,-00.000000726000, -20.60000,
,,,-00.000000725000, -20.40000,
,,,-00.000000724000, -20.40000,
,,,-00.000000723000, -20.40000,
,,,-00.000000722000, -20.20000,
,,,-00.000000721000, -20.20000,
,,,-00.000000720000, -20.20000,
,,,-00.000000719000, -20.40000,
,,,-00.000000718000, -20.40000,
,,,-00.000000717000, -20.40000,
,,,-00.000000716000, -20.40000,
,,,-00.000000715000, -20.20000,
,,,-00.000000714000, -20.60000,
,,,-00.000000713000, -20.40000,
,,,-00.000000712000, -20.20000,
,,,-00.000000711000, -20.40000,
,,,-00.000000710000, -20.20000,
,,,-00.000000709000, -20.20000,
,,,-00.000000708000, -20.40000,
,,,-00.000000707000, -20.40000,
,,,-00.000000706000, -20.60000,
,,,-00.000000705000, -20.40000,
,,,-00.000000704000, -20.40000,
,,,-00.000000703000, -20.40000,
,,,-00.000000702000, -20.40000,
,,,-00.000000701000, -20.40000,
,,,-00.000000700000, -20.20000,
,,,-00.000000699000, -20.20000,
,,,-00.000000698000, -20.40000,
,,,-00.000000697000, -20.40000,
,,,-00.000000696000, -20.40000,
,,,-00.000000695000, -20.40000,
,,,-00.000000694000, -20.20000,
,,,-00.000000693000, -20.20000,
,,,-00.000000692000, -20.20000,
,,,-00.000000691000, -20.40000,
,,,-00.000000690000, -20.40000,
,,,-00.000000689000, -20.60000,
,,,-00.000000688000, -20.40000,
,,,-00.000000687000, -20.80000,
,,,-00.000000686000, -20.40000,
,,,-00.000000685000, -20.60000,
,,,-00.000000684000, -20.40000,
,,,-00.000000683000, -20.60000,
